sofifa_id,value_mln_eur,wage_k_eur,release_clause_mln_eur
236829,1.7,4.0,
236832,0.95,5.0,1.6
236868,1.9,3.0,3.3
236883,1.7,4.0,2.5
236914,1.8,5.0,4.1
236963,1.0,3.0,1.4
237031,0.7,0.5,1.5
237098,1.2,3.0,
237138,1.3,5.0,
237176,1.7,2.0,3.5
237210,1.1,6.0,2.3
237252,0.85,2.0,1.2
237328,2.1,10.0,4.4
237439,0.6,1.0,0.75
237498,2.1,5.0,4.0
237538,0.85,3.0,1.1
237563,1.7,2.0,3.4
237591,0.8,2.0,1.1
237594,0.925,2.0,1.3
237619,1.9,3.0,3.7
237667,0.925,10.0,1.6
237704,1.8,9.0,
237708,1.9,4.0,3.2
237747,0.85,2.0,1.1
237762,0.7,2.0,0.875
237768,0.85,3.0,
237769,1.2,8.0,1.9
237826,1.2,3.0,1.7
237884,1.6,5.0,2.8
237916,1.9,10.0,4.0
238038,1.8,4.0,3.1
238089,1.3,3.0,2.0
238091,1.8,1.0,2.6
238190,1.8,5.0,3.8
238282,1.9,5.0,
238303,1.9,1.0,2.8
238336,1.8,8.0,3.8
238375,0.9,0.5,2.0
238489,0.8,2.0,1.2
238536,2.2,2.0,4.6
238656,1.8,13.0,3.4
238682,0.575,3.0,0.834
238683,1.2,2.0,2.0
238684,0.975,2.0,1.5
238725,1.1,4.0,1.5
238743,1.9,4.0,
238749,1.8,7.0,4.0
238779,1.1,1.0,1.7
238803,1.4,3.0,2.5
238820,1.2,5.0,1.9
238865,1.0,0.5,2.2
238895,1.1,2.0,1.6
238923,0.925,2.0,1.3
238958,1.9,3.0,3.7
238980,1.7,5.0,3.0
238987,1.2,2.0,2.8
239023,1.9,3.0,3.7
239078,1.0,8.0,1.7
239104,0.8,0.5,1.8
239179,0.9,3.0,1.3
239181,0.975,1.0,1.5
239191,1.2,5.0,1.8
239219,0.975,4.0,1.5
239269,1.6,2.0,3.1
239337,0.9,3.0,1.3
239377,2.1,2.0,4.5
239379,2.1,3.0,3.4
239397,1.4,4.0,2.5
239443,1.6,4.0,3.4
239485,1.1,6.0,
239498,1.1,2.0,1.7
239567,0.725,1.0,1.1
239589,1.7,5.0,2.9
239611,1.0,4.0,1.8
239624,1.7,4.0,3.1
239686,1.1,2.0,1.8
239706,1.2,4.0,2.5
239724,0.55,0.85,0.798
239762,0.975,3.0,1.4
239770,1.8,6.0,3.4
239800,2.0,10.0,5.1
239835,1.2,3.0,1.6
239926,1.3,4.0,1.7
239930,1.0,2.0,1.4
240026,1.7,2.0,2.9
240050,0.775,2.0,1.4
240097,1.8,7.0,3.8
240132,0.975,2.0,1.8
240133,0.7,2.0,1.2
240170,1.8,2.0,2.8
240176,0.725,3.0,1.2
240196,1.1,3.0,1.8
240206,0.85,2.0,1.1
240207,0.975,5.0,1.6
240260,1.2,2.0,2.2
240333,1.1,5.0,2.3
240453,1.8,2.0,
240468,1.9,3.0,
240481,1.8,4.0,3.0
240576,1.0,5.0,1.6
240648,1.8,3.0,2.6
240697,1.9,11.0,4.2
240734,1.9,3.0,3.7
240847,1.7,4.0,2.8
240860,1.9,5.0,4.4
240873,1.8,2.0,3.2
240922,1.9,4.0,3.4
240925,1.9,3.0,3.2
240969,1.9,2.0,3.2
240997,1.8,4.0,4.1
241131,0.75,0.5,1.6
241210,1.0,1.0,1.8
241217,1.1,2.0,1.6
241344,1.3,6.0,2.2
241394,1.9,2.0,3.2
241494,1.8,5.0,4.0
241506,1.8,2.0,3.6
241551,1.2,2.0,2.2
241562,1.8,3.0,3.3
241566,1.3,3.0,2.2
241591,1.4,7.0,
241605,0.825,4.0,1.2
241643,1.7,2.0,3.3
241645,1.9,6.0,
241652,0.9,2.0,1.1
241693,1.8,2.0,3.0
241736,1.9,5.0,
241743,0.85,3.0,1.2
241765,0.975,2.0,2.1
241859,1.7,10.0,
241967,1.1,1.0,1.7
241992,1.3,0.5,3.0
241995,1.2,2.0,2.0
242003,1.8,4.0,3.6
242117,1.3,9.0,2.3
242242,1.1,3.0,2.4
242317,1.9,3.0,3.1
242330,0.7,0.5,1.5
242334,2.0,2.0,3.4
242343,1.8,4.0,3.1
242486,1.1,0.5,2.4
242525,1.6,2.0,2.8
242542,1.6,2.0,2.6
242628,1.9,1.0,4.0
242651,0.85,3.0,1.2
242670,1.8,4.0,3.1
242692,0.85,2.0,1.1
242703,1.0,2.0,1.5
242708,1.2,2.0,1.9
242716,1.3,3.0,2.0
242769,1.8,5.0,3.1
242907,1.8,9.0,3.4
243156,2.0,4.0,5.5
243210,1.1,2.0,2.0
243312,1.9,7.0,4.4
243386,2.1,3.0,3.4
243393,2.1,11.0,4.4
243442,1.8,6.0,3.1
243514,1.8,5.0,
243519,1.9,2.0,3.2
243525,1.9,6.0,3.2
243556,0.725,2.0,1.2
243612,2.0,13.0,
243641,1.4,3.0,2.3
243735,1.0,1.0,1.5
243841,0.85,3.0,1.5
243856,0.725,0.5,1.6
243904,1.9,1.0,3.1
243908,1.8,13.0,
243914,1.1,4.0,2.3
243929,0.7,0.5,1.5
243953,1.4,4.0,2.3
244040,0.925,7.0,1.4
244050,1.9,3.0,3.2
244052,1.9,2.0,
244158,1.0,2.0,1.8
244319,1.2,4.0,2.2
244340,1.7,3.0,3.4
244364,1.6,10.0,3.0
244490,1.8,6.0,
244558,1.8,3.0,3.4
244565,1.9,2.0,3.7
244601,1.9,7.0,3.6
244736,0.85,2.0,1.5
244786,0.8,5.0,1.3
244800,1.0,2.0,1.6
244869,0.85,5.0,1.3
244881,1.9,11.0,3.4
244912,0.09,1.0,0.113
244940,1.2,4.0,2.0
244948,1.2,3.0,2.0
245159,1.1,2.0,1.8
245226,1.8,11.0,
245249,1.7,4.0,
245277,1.9,7.0,3.6
245367,2.2,6.0,5.4
245439,1.6,3.0,2.7
245461,1.9,18.0,3.6
245573,1.9,12.0,3.4
245632,1.8,3.0,
245722,1.8,4.0,3.0
245736,1.4,3.0,2.0
245810,1.6,0.85,2.6
245849,1.8,3.0,2.6
245855,1.4,5.0,3.1
246001,1.8,3.0,3.1
246048,2.0,2.0,3.3
246053,2.2,13.0,5.6
246056,0.6,0.5,1.3
246093,1.0,5.0,2.2
246108,1.9,4.0,3.2
246126,1.8,5.0,3.6
246127,1.8,4.0,3.2
246157,1.8,3.0,3.1
246203,1.9,0.5,4.5
246340,1.9,0.5,4.4
246385,1.9,2.0,2.9
246390,0.9,2.0,1.2
246416,2.1,7.0,
246441,0.525,2.0,0.656
246457,1.9,2.0,3.1
246550,1.8,2.0,3.5
246613,1.9,4.0,3.3
246687,0.9,0.5,1.9
246727,1.0,4.0,1.4
246750,1.1,4.0,1.7
246827,1.9,4.0,4.2
246865,1.8,4.0,3.1
246951,1.4,2.0,2.4
247009,0.9,2.0,1.2
247040,1.8,2.0,3.2
247091,1.8,0.65,2.8
247159,1.8,7.0,
247278,1.3,2.0,
247335,1.9,11.0,4.0
247378,0.725,2.0,0.906
247391,1.4,2.0,2.4
247428,1.6,1.0,2.6
247467,1.9,2.0,4.0
247468,1.6,2.0,2.3
247476,1.2,2.0,2.0
247503,0.75,2.0,1.1
247534,1.9,2.0,3.7
247599,1.9,6.0,4.2
247649,2.1,9.0,5.3
247667,2.0,1.0,2.9
247696,0.925,0.5,2.1
247882,1.7,0.5,4.0
248002,0.8,5.0,1.1
248005,1.0,2.0,1.4
248017,0.7,5.0,0.945
248049,2.1,4.0,4.3
248110,1.1,2.0,1.6
248111,0.875,3.0,1.2
248230,1.6,4.0,2.9
248259,1.8,1.0,2.8
248575,1.9,4.0,3.3
248603,1.8,9.0,3.8
248744,1.3,1.0,1.7
248780,0.7,2.0,1.2
248805,2.1,11.0,
248833,0.85,4.0,1.8
248869,1.9,4.0,3.2
248873,1.9,0.5,4.6
250766,2.1,5.0,4.4
250779,1.8,5.0,3.6
250810,1.1,4.0,2.1
250813,1.9,4.0,4.0
250847,1.6,2.0,2.6
250909,0.975,6.0,1.6
250917,0.9,2.0,1.4
250941,1.8,2.0,3.0
250953,0.725,3.0,0.979
251025,1.9,3.0,
251036,1.7,2.0,2.6
251052,1.1,3.0,1.6
251089,0.825,1.0,1.1
251152,0.575,4.0,0.834
251195,1.2,0.5,2.7
251212,0.775,4.0,1.1
251240,0.85,0.5,1.8
251335,1.8,7.0,3.6
251364,1.0,3.0,1.4
251373,1.2,1.0,1.8
251436,2.1,3.0,
251464,2.1,3.0,4.3
251595,1.6,5.0,2.4
251611,1.0,7.0,
251800,1.7,5.0,3.7
251829,1.9,2.0,4.0
251868,1.9,3.0,3.4
251923,0.525,0.5,1.1
252015,1.2,2.0,1.6
252025,2.0,5.0,5.5
252088,1.6,2.0,2.9
252114,1.9,4.0,3.0
252200,1.5,3.0,3.3
252324,2.1,9.0,
252368,0.575,5.0,1.2
252407,1.8,2.0,4.1
252436,1.6,1.0,2.3
252454,1.8,4.0,3.4
252461,0.725,4.0,1.2
252463,2.2,2.0,4.7
252483,1.8,6.0,3.8
252512,1.9,2.0,3.7
252802,2.0,8.0,4.7
252999,2.0,6.0,4.9
253167,2.2,7.0,5.3
253225,2.0,3.0,4.3
253237,1.1,0.5,2.5
253250,1.9,2.0,3.1
253254,1.8,0.5,4.2
253256,2.0,2.0,4.3
253295,1.9,0.5,4.6
253364,1.0,4.0,1.6
253399,1.7,1.0,2.5
253490,1.8,2.0,3.5
253547,0.85,0.5,1.8
253565,0.85,0.5,1.8
253617,1.9,0.5,4.5
253629,1.5,0.5,3.5
253630,1.6,0.5,3.8
253644,0.45,0.5,0.968
253786,1.1,0.5,2.4
253796,1.8,0.5,4.2
253807,0.7,0.5,1.5
253825,1.3,0.5,3.1
253879,0.625,0.5,1.3
253895,0.9,0.5,1.9
253903,1.9,0.5,4.5
253915,1.3,0.5,2.9
254055,0.9,0.5,2.0
254184,1.1,0.5,2.4
254201,1.2,0.5,2.7
254206,1.9,2.0,3.2
254220,1.4,0.5,3.3
254257,1.3,6.0,2.9
254525,1.9,4.0,3.1
254603,1.1,0.5,2.5
254789,2.1,2.0,3.5
254835,0.975,5.0,1.5
254860,2.2,7.0,
255037,1.3,3.0,1.7
255265,1.3,0.5,3.0
255285,0.275,3.0,0.371
255307,1.7,3.0,2.9
255351,1.9,3.0,4.0
255365,1.9,0.9,2.9
255386,1.9,3.0,3.2
255398,2.1,2.0,4.6
255505,0.975,4.0,1.5
255536,1.8,4.0,3.1
255561,1.9,1.0,4.5
255586,1.2,1.0,1.6
255700,2.1,3.0,3.5
255773,1.2,4.0,2.1
255779,1.8,2.0,2.8
255876,1.9,0.5,4.6
255908,1.8,0.5,4.2
255942,0.85,3.0,1.2
255965,1.7,0.5,4.0
255994,0.925,0.5,2.1
256001,0.825,0.5,1.9
256107,1.3,2.0,2.1
256281,1.6,3.0,2.9
256421,1.2,2.0,2.2
256476,2.1,1.0,5.5
256539,1.6,3.0,2.6
256616,1.8,3.0,3.1
256730,0.625,2.0,1.1
256788,1.8,5.0,4.0
256942,2.1,8.0,
257162,2.0,3.0,5.3
257172,1.8,3.0,3.2
257318,2.0,10.0,5.4
257345,2.1,2.0,
257361,1.8,2.0,3.2
257406,1.8,5.0,4.0
257471,1.2,2.0,1.7
257896,1.9,7.0,4.6
257899,1.9,3.0,4.3
257924,0.775,3.0,1.2
257957,1.2,2.0,2.0
258116,1.6,3.0,2.6
258147,2.0,0.5,5.7
258168,2.0,2.0,4.3
258180,1.7,2.0,2.8
258306,1.3,2.0,2.8
258325,0.825,4.0,1.2
258359,1.9,7.0,4.6
258361,1.2,3.0,2.1
258455,0.825,5.0,1.3
258465,2.1,3.0,3.5
258493,1.9,1.0,4.2
258494,2.0,2.0,4.5
258560,2.1,3.0,3.5
258626,1.2,9.0,
258725,1.8,4.0,4.0
258746,1.4,3.0,2.3
258769,1.9,2.0,3.3
258885,1.8,1.0,4.1
259012,1.0,0.5,2.3
259075,1.9,2.0,5.0
259094,1.3,4.0,2.8
259184,1.9,9.0,
259245,0.725,5.0,1.1
259249,2.4,6.0,
259252,1.9,0.5,4.6
259307,1.9,4.0,4.8
259331,2.1,4.0,5.1
259521,1.9,2.0,4.2
259576,2.0,3.0,3.4
259707,0.7,0.5,1.5
259773,1.3,0.5,3.1
259778,1.3,0.5,2.9
259779,0.85,0.5,1.8
259782,0.725,0.5,1.6
259790,1.9,3.0,3.2
259847,1.1,0.5,2.4
259921,1.2,1.0,1.6
260021,0.09,0.5,0.194
260024,0.6,0.5,1.3
260044,2.1,6.0,5.7
260080,2.0,5.0,3.2
260082,1.9,2.0,5.2
260121,1.7,0.85,3.9
260139,1.8,0.5,4.2
260189,0.9,2.0,1.1
260209,1.0,0.5,2.2
260247,2.2,4.0,5.6
260266,0.4,0.5,0.86
260270,0.9,0.5,1.9
260356,0.875,1.0,1.2
260358,1.0,3.0,1.3
260647,0.7,0.5,1.5
260674,0.85,0.5,1.9
260708,1.8,3.0,3.0
260815,1.9,0.95,4.2
260841,0.9,3.0,1.2
260874,1.8,2.0,3.0
260953,1.3,2.0,2.1
260971,1.9,2.0,3.1
261015,2.1,4.0,4.4
261097,1.6,3.0,2.7
261146,1.8,0.5,4.3
261176,2.1,4.0,4.5
261182,1.6,3.0,2.7
261436,1.9,5.0,3.2
261491,0.8,2.0,1.1
261756,1.9,2.0,3.2
261865,1.9,15.0,5.1
262053,2.7,12.0,7.7
262091,1.8,9.0,3.4
262140,1.8,4.0,4.1
262255,1.8,2.0,3.0
262299,1.0,2.0,1.6
262335,1.9,3.0,3.1
262416,1.9,2.0,4.4
262436,0.9,3.0,1.8
262491,0.7,3.0,1.1
262500,1.8,2.0,3.2
262504,1.3,2.0,2.3
262562,1.8,0.5,4.3
262566,1.8,0.5,4.3
262985,1.9,2.0,4.4
262986,1.9,1.0,4.4
263029,1.1,2.0,1.8
263056,1.9,0.5,4.6
263191,0.95,3.0,1.4
263232,0.975,1.0,2.1
263489,0.95,6.0,1.8
263529,1.3,1.0,1.9
263566,1.8,2.0,
263578,2.0,1.0,5.4
263609,0.85,3.0,1.1
263617,1.9,6.0,4.4
263669,1.9,2.0,4.4
263759,2.2,12.0,
263790,2.1,2.0,3.6
263825,1.9,5.0,5.2
264240,2.1,4.0,5.6
264310,0.9,0.5,2.0
264389,1.2,3.0,2.0
264422,2.2,5.0,5.6
264427,1.9,2.0,4.4
53655,0.24,1.0,0.3
53739,0.08,11.0,0.148
110606,0.08,0.5,0.124
116314,0.08,7.0,0.152
138830,0.13,2.0,0.228
140201,0.24,2.0,0.312
140422,0.19,2.0,0.333
146486,0.08,1.0,0.124
154860,0.23,3.0,0.311
155334,0.19,1.0,0.238
156259,0.23,2.0,0.311
156321,0.24,2.0,0.42
156464,0.19,2.0,0.333
156683,0.23,1.0,0.288
157734,0.12,3.0,0.21
158167,0.23,2.0,0.334
159080,0.325,2.0,0.569
160203,0.7,0.5,1.5
160207,0.7,0.5,1.5
160292,0.2,2.0,0.35
162052,0.08,0.85,0.1
162407,0.19,0.95,0.238
162471,0.3,1.0,0.375
163757,0.6,4.0,1.1
165908,0.14,2.0,0.175
167512,0.45,3.0,0.788
168990,0.14,3.0,0.196
169638,0.25,4.0,0.438
170362,0.23,0.5,0.506
170472,0.5,1.0,0.625
171364,0.25,2.0,0.363
171971,0.325,2.0,0.569
172208,0.575,3.0,0.719
172619,0.3,0.5,0.645
173815,0.35,2.0,0.613
173891,0.575,2.0,1.0
175316,0.375,2.0,0.656
175941,0.23,1.0,0.288
176246,0.7,4.0,1.0
176345,0.08,1.0,0.104
176368,0.22,1.0,0.275
177885,0.45,4.0,0.9
178297,0.375,2.0,0.581
178421,0.23,1.0,0.311
179636,0.525,3.0,0.919
181001,0.08,1.0,0.12
181013,0.23,1.0,0.288
181989,0.6,2.0,0.87
182094,0.23,4.0,0.357
183527,0.475,3.0,0.831
183596,0.08,0.5,0.116
184142,0.14,1.0,0.287
184242,0.6,2.0,1.1
184514,0.2,0.5,0.27
184585,0.23,0.5,0.506
184614,0.575,2.0,0.834
184707,0.7,4.0,1.3
186385,0.475,6.0,0.903
186508,0.525,1.0,0.696
186541,0.475,3.0,0.784
186715,0.3,2.0,0.435
186876,0.475,2.0,0.831
186882,0.08,1.0,0.108
187069,0.625,3.0,1.0
187363,0.525,3.0,0.932
187782,0.475,2.0,0.831
188490,0.575,3.0,1.0
188917,0.625,4.0,0.781
188985,0.7,1.0,0.875
189163,0.6,3.0,1.1
189237,0.575,4.0,0.834
189391,0.23,0.5,0.311
189836,0.525,5.0,0.919
190247,0.375,2.0,0.656
190457,0.7,2.0,0.875
190489,0.7,2.0,0.875
190555,0.5,3.0,0.8
190852,0.7,3.0,1.2
190883,0.375,2.0,0.563
191260,0.375,8.0,0.638
191532,0.5,5.0,0.775
191861,0.575,4.0,0.891
191915,0.5,3.0,0.65
192165,0.3,1.0,0.375
192250,0.5,0.9,0.625
192328,0.7,6.0,1.1
192439,0.45,2.0,0.788
192450,0.7,6.0,1.2
192528,0.23,3.0,0.483
192792,0.08,0.5,0.168
193059,0.23,2.0,0.334
193173,0.675,5.0,1.2
193206,0.7,3.0,1.2
193260,0.7,4.0,1.0
193358,0.275,0.95,0.344
193958,0.625,3.0,1.1
194363,0.675,1.0,0.844
194759,0.6,4.0,1.1
195012,0.7,2.0,0.875
195020,0.675,3.0,1.2
195480,,,
195905,0.13,0.5,0.28
196339,0.575,1.0,0.834
196873,0.5,0.5,1.1
196910,0.725,0.5,1.6
196948,0.14,1.0,0.203
196953,0.65,4.0,1.2
197480,0.725,2.0,1.3
197716,0.6,2.0,0.9
197774,0.725,6.0,1.3
197907,0.7,6.0,1.2
198011,0.725,5.0,1.3
198071,0.65,2.0,1.1
198094,0.35,2.0,0.525
198195,0.7,2.0,1.0
198241,0.6,0.8,0.81
198322,0.2,2.0,0.31
198335,0.525,5.0,0.683
198490,0.45,2.0,0.563
198624,0.625,2.0,1.1
198740,0.375,3.0,0.638
198839,0.25,2.0,0.388
198952,0.575,2.0,0.776
199049,0.575,2.0,0.719
199321,0.55,3.0,1.0
199470,0.7,4.0,1.0
199477,0.5,2.0,0.875
199566,0.625,2.0,0.906
199750,0.7,4.0,0.875
199774,0.45,1.0,0.563
199830,0.7,0.5,1.5
199908,0.725,3.0,0.979
200210,0.7,3.0,1.2
200256,0.6,0.75,0.87
200298,0.475,2.0,0.831
200346,0.725,3.0,0.979
200449,0.19,2.0,0.333
200502,0.375,2.0,0.6
200781,0.725,3.0,1.3
200844,0.625,3.0,1.1
200845,0.725,1.0,1.1
200895,0.7,6.0,1.2
201132,0.675,2.0,0.962
201901,0.725,4.0,1.3
201911,0.725,2.0,1.3
201958,0.675,3.0,1.2
202014,0.6,1.0,0.93
202073,0.625,2.0,0.938
202125,0.65,6.0,1.3
202164,0.6,2.0,0.9
202204,0.75,2.0,1.0
202259,0.725,1.0,0.961
202322,0.7,1.0,0.928
202517,0.725,2.0,0.979
202589,0.55,0.5,0.743
202841,0.625,2.0,1.1
202916,0.925,4.0,1.9
202966,0.35,3.0,0.455
203043,0.7,2.0,1.2
203095,0.625,1.0,0.969
203138,0.725,3.0,1.3
203210,0.6,5.0,1.1
203215,0.6,2.0,1.1
203237,0.35,1.0,0.438
203249,0.775,11.0,1.6
203292,0.65,3.0,1.2
203331,0.725,3.0,1.3
203491,0.775,4.0,1.4
203528,0.7,0.5,1.5
203569,0.6,0.5,0.81
203809,0.625,3.0,1.1
203824,0.65,9.0,1.3
203850,0.575,7.0,0.863
203902,0.7,0.95,0.945
204078,0.725,2.0,0.979
204095,0.625,3.0,1.1
204104,0.725,2.0,0.906
204131,0.825,3.0,1.4
204196,0.5,4.0,0.725
204219,0.65,3.0,1.1
204278,0.525,2.0,0.84
204333,0.5,1.0,0.725
204458,0.675,2.0,1.2
204468,0.7,7.0,1.3
204541,0.22,0.5,0.473
204626,0.7,1.0,0.875
204701,0.75,5.0,1.1
204785,0.9,3.0,1.6
204790,0.6,3.0,0.87
204825,0.6,5.0,1.2
204860,0.725,3.0,1.3
204931,0.65,1.0,0.861
204992,0.725,4.0,1.1
205044,0.75,2.0,1.1
205072,0.625,2.0,0.781
205159,0.675,3.0,1.2
205202,0.6,2.0,0.81
205232,0.725,3.0,1.3
205447,0.625,2.0,0.906
205681,0.775,4.0,
205929,0.725,2.0,0.906
205939,0.75,4.0,1.6
206031,0.775,4.0,1.0
206202,0.725,4.0,1.3
206263,0.775,4.0,1.4
206274,0.575,3.0,0.776
206524,0.775,3.0,1.4
206565,0.725,2.0,1.3
206631,0.7,2.0,1.1
207502,0.375,1.0,0.469
207811,0.55,2.0,0.688
207828,0.825,3.0,1.5
207925,0.625,0.5,1.3
208030,0.5,3.0,0.675
208122,0.5,2.0,0.625
208309,0.725,4.0,1.1
208505,0.6,2.0,0.96
208573,0.875,1.0,
208614,0.725,2.0,1.0
208626,0.725,3.0,0.979
208675,0.825,2.0,1.5
208739,0.7,2.0,0.945
208834,0.8,2.0,1.7
208878,0.725,2.0,1.1
208914,0.19,6.0,0.323
208965,0.6,6.0,0.99
208968,0.55,7.0,0.976
208992,0.625,4.0,1.0
209004,0.16,0.5,0.344
209177,0.375,7.0,0.619
209223,0.5,5.0,0.825
209253,0.5,3.0,0.875
209256,0.725,3.0,1.3
209317,0.7,5.0,1.1
209323,0.775,2.0,1.0
209364,0.75,2.0,0.994
209475,0.75,2.0,1.3
209805,0.08,0.5,0.172
210000,0.675,3.0,0.911
210011,0.775,3.0,1.0
210042,0.7,3.0,1.0
210182,0.575,9.0,0.978
210422,0.475,1.0,0.641
210437,0.9,2.0,1.6
210482,0.6,4.0,0.75
210494,0.825,3.0,1.3
210691,0.775,1.0,1.0
210715,0.725,3.0,0.961
210742,0.9,2.0,1.6
210792,0.7,8.0,1.2
210870,0.875,2.0,1.2
211053,0.775,0.95,1.0
211067,0.825,4.0,1.3
211152,0.775,9.0,1.4
211362,1.0,4.0,1.8
211435,0.825,5.0,1.3
211499,0.625,1.0,0.844
211581,0.75,2.0,1.2
211594,0.8,2.0,1.5
211793,0.725,3.0,0.961
211817,0.65,2.0,0.991
211850,0.7,0.95,1.0
211935,0.7,3.0,0.875
211952,0.725,3.0,1.1
211953,0.375,1.0,0.544
212130,0.475,2.0,0.641
212338,0.625,2.0,1.1
212377,0.55,11.0,0.935
212418,0.6,3.0,0.87
212440,0.7,2.0,0.875
212481,0.825,2.0,1.3
212513,0.95,4.0,1.7
212693,0.75,3.0,1.6
212806,0.7,0.6,0.945
212817,0.7,3.0,0.875
212915,0.55,1.0,0.729
212932,0.725,4.0,0.906
212971,0.6,9.0,1.0
212980,0.5,3.0,0.725
213090,0.625,9.0,1.1
213274,0.375,3.0,0.544
213281,0.625,3.0,0.781
213294,0.725,4.0,1.1
213368,0.725,4.0,1.1
213377,0.725,8.0,1.2
213626,0.08,0.6,0.108
213646,0.7,3.0,1.5
213670,0.8,1.0,1.1
213695,1.0,2.0,1.8
213801,0.925,2.0,2.0
213864,1.0,1.0,1.5
213889,0.875,3.0,1.6
214192,0.475,0.55,0.641
214354,0.7,2.0,1.1
214365,0.475,0.5,1.0
214413,0.725,1.0,0.979
214818,0.575,1.0,0.776
214923,0.8,9.0,1.4
214924,0.9,2.0,1.6
214940,0.65,4.0,0.991
215028,0.55,3.0,0.798
215277,0.725,2.0,1.3
215373,0.925,6.0,1.5
215430,0.825,1.0,1.1
215495,0.8,6.0,1.2
215540,0.65,2.0,0.813
215684,0.625,4.0,0.781
215686,0.6,3.0,0.75
215693,0.08,2.0,0.1
215864,0.95,4.0,1.7
215940,0.575,4.0,0.719
215990,0.575,4.0,0.834
216227,0.825,4.0,1.5
216237,0.5,5.0,1.0
216255,0.85,13.0,1.5
216269,0.625,2.0,0.906
216346,0.775,2.0,1.2
216394,0.75,6.0,1.3
216467,0.85,5.0,1.6
216493,0.7,1.0,1.0
216823,0.85,2.0,1.3
217088,0.24,0.5,0.516
217093,0.45,0.5,0.968
217098,0.725,0.5,1.6
217606,0.75,2.0,1.1
217653,0.35,1.0,0.438
218054,0.85,3.0,1.2
218738,0.7,4.0,0.945
218848,0.7,0.5,1.5
219275,0.6,1.0,0.81
219467,0.825,3.0,1.5
219471,0.35,2.0,0.613
219566,0.95,2.0,1.3
219625,0.85,3.0,1.3
219627,1.1,2.0,1.7
219661,0.825,4.0,
219684,0.775,4.0,1.4
219694,0.75,1.0,0.994
219700,0.825,3.0,1.2
219948,0.95,2.0,1.7
220089,0.6,4.0,1.2
220184,0.9,2.0,1.3
220187,1.0,4.0,1.8
220191,0.8,4.0,1.7
220357,0.625,8.0,1.1
220544,0.75,0.5,1.6
220545,0.7,0.5,1.5
220573,0.725,1.0,0.979
220581,0.95,2.0,1.7
220635,1.0,4.0,1.8
220650,0.85,0.95,1.4
220669,1.1,4.0,2.0
220851,0.725,4.0,1.1
220872,1.1,2.0,2.0
220908,0.975,2.0,1.6
220943,0.725,4.0,1.3
220997,0.85,2.0,1.6
221279,0.95,3.0,1.7
221322,0.95,3.0,1.7
221358,1.0,2.0,2.0
221383,0.825,2.0,1.1
221394,0.85,6.0,1.5
221538,0.9,2.0,1.6
221539,0.825,3.0,1.3
221633,1.1,3.0,1.9
221652,0.65,3.0,1.1
221680,0.625,2.0,0.906
221692,1.1,2.0,2.0
221696,0.675,2.0,1.0
221709,0.775,2.0,1.2
221711,0.625,2.0,0.906
221768,0.5,3.0,0.725
221812,0.65,8.0,1.1
221819,0.6,4.0,0.93
221846,0.65,5.0,1.0
221847,0.675,6.0,1.0
221906,0.825,2.0,1.5
221926,0.825,7.0,1.3
221964,0.525,2.0,0.853
221972,0.65,3.0,1.1
221985,0.675,3.0,1.0
222024,0.675,3.0,1.0
222122,0.6,2.0,0.9
222168,1.1,2.0,1.5
222206,0.825,2.0,1.5
222222,0.75,2.0,1.1
222299,0.525,5.0,0.814
222378,0.85,3.0,1.3
222420,0.875,4.0,1.7
222438,0.5,4.0,0.775
222519,0.5,1.0,0.625
222611,1.0,4.0,1.6
222622,0.575,3.0,0.891
222660,0.9,2.0,1.2
222691,0.6,2.0,0.75
222820,0.75,1.0,1.4
222870,1.0,3.0,1.8
222937,1.0,3.0,2.0
223082,0.65,6.0,1.3
223104,0.725,8.0,
223125,0.75,3.0,1.1
223427,0.775,5.0,1.2
223537,0.725,7.0,1.3
223638,0.875,2.0,1.2
223679,0.725,2.0,1.1
223755,0.875,2.0,1.3
223823,0.925,0.8,1.5
223855,0.24,0.5,0.516
223899,0.725,2.0,1.1
223907,0.8,1.0,1.1
223967,1.6,3.0,2.6
223968,0.375,3.0,0.563
223997,0.45,3.0,0.608
224017,0.9,3.0,1.6
224095,0.925,3.0,1.7
224115,0.75,2.0,1.1
224286,0.16,0.9,0.216
224361,1.0,4.0,1.9
224375,0.75,0.5,1.7
224391,0.475,1.0,0.594
224420,0.7,4.0,0.945
224475,0.475,2.0,0.736
224487,0.9,2.0,1.6
224542,0.5,4.0,0.75
224556,0.5,2.0,0.775
224558,0.625,6.0,0.969
224608,0.5,6.0,0.775
224611,0.575,7.0,0.891
224624,0.7,6.0,1.1
224633,0.725,6.0,1.2
224734,0.95,9.0,2.0
224770,0.95,3.0,1.7
224854,0.85,15.0,1.5
224864,0.725,4.0,1.5
224973,0.95,2.0,1.6
224983,0.7,0.5,1.5
225087,0.975,7.0,1.7
225125,1.0,4.0,1.8
225134,1.4,2.0,2.7
225266,1.4,2.0,2.0
225342,0.925,2.0,1.8
225355,0.95,0.6,1.4
225511,0.825,4.0,1.6
225519,1.1,5.0,1.7
225531,0.95,2.0,1.4
225532,0.95,2.0,1.7
225625,0.975,3.0,1.8
225685,0.85,1.0,1.6
225708,0.5,0.5,1.1
225731,0.7,1.0,0.875
225757,0.85,3.0,1.1
225799,0.825,1.0,1.1
225875,0.65,1.0,0.943
225983,0.08,0.5,0.176
